budget,method,metric,n,mean,median,std,min,max
192,mmr,redundancy_total,24,5.096359972803232,4.93656350299716,3.225473037912968,0.36706075072288513,14.027652153745294
192,mmr,redundancy_per_pair,24,0.27409919525565035,0.27219477358074595,0.04686804477377415,0.1796579770743847,0.36706075072288513
192,mmr,n_selected,24,6.375,6.5,1.9740159904202355,2.0,10.0
192,mmr,tokens_used,24,187.16666666666666,187.5,3.5833754631834114,181.0,192.0
192,mmr,budget_utilization,24,0.9748263888888888,0.9765625,0.018663413870746926,0.9427083333333334,1.0
192,mmr,unique_coverage,24,0.3498866395973594,0.3421052631578947,0.1053562005817085,0.1111111111111111,0.5882352941176471
192,mmr,optimality_gap,24,0.252922950740727,0.24493057153164421,0.12104627068128614,0.05591218985291081,0.587176680629269
192,greedy_objective,score,24,2.5496027624855437,2.6622543074190617,0.30435838420836514,1.839894038438797,2.982957424223423
192,greedy_objective,relevance_sum,24,3.6426235884428024,3.779820591211319,0.7593534862759849,2.3204634189605713,5.046109199523926
192,greedy_objective,redundancy_total,24,10.930208259572586,10.599942587316036,4.754492536933349,4.2551586627960205,20.808633148670197
192,greedy_objective,redundancy_per_pair,24,0.4578119904726803,0.4619190875440836,0.0681580341726785,0.305614167617427,0.5539191544055939
192,greedy_objective,n_selected,24,7.333333333333333,7.5,1.6594044679962139,5.0,10.0
192,greedy_objective,tokens_used,24,185.54166666666666,185.0,3.8558726150105644,176.0,192.0
192,greedy_objective,budget_utilization,24,0.9663628472222223,0.9635416666666666,0.02008266986984668,0.9166666666666666,1.0
192,greedy_objective,unique_coverage,24,0.34468178718855963,0.33436532507739936,0.0728208049895036,0.25,0.5
192,greedy_objective,optimality_gap,24,0.06098869496515393,0.05165744556184488,0.06134480130363545,-1.7484012566457194e-08,0.24538346256030472
192,greedy_token_aware,score,24,2.674197361897677,2.7292998645454647,0.25203602119688195,1.839894038438797,2.9716488882899283
192,greedy_token_aware,relevance_sum,24,4.250458827863137,4.208903923630714,0.6117510680546403,2.3204634189605713,5.115692764520645
192,greedy_token_aware,redundancy_total,24,15.762614659654597,15.928818698972464,3.9094034865997958,4.805693805217743,21.79979356378317
192,greedy_token_aware,redundancy_per_pair,24,0.3686621123716323,0.35650548804551363,0.05031491652996062,0.2957749996672977,0.4624140699704488
192,greedy_token_aware,n_selected,24,9.708333333333334,10.0,1.1970676733137326,6.0,12.0
192,greedy_token_aware,tokens_used,24,174.75,179.5,14.69471954848733,125.0,191.0
192,greedy_token_aware,budget_utilization,24,0.91015625,0.9348958333333334,0.0765349976483715,0.6510416666666666,0.9947916666666666
192,greedy_token_aware,unique_coverage,24,0.4031560467754353,0.3888888888888889,0.04611988659489479,0.3157894736842105,0.5263157894736842
192,greedy_token_aware,optimality_gap,24,0.014602510090786303,0.01274618864099023,0.015449097234468445,-6.283268003685469e-09,0.04401379928184655
192,ilp,score,24,2.7136437342812614,2.763053324073553,0.24802664455182574,1.839894038438797,3.0187417984008786
192,ilp,relevance_sum,24,4.208514054616292,4.2248691618442535,0.6076395095320067,2.3204634189605713,5.087307661771774
