seed,budget,n_docs,method,score,relevance_sum,redundancy_total,redundancy_per_pair,n_selected,tokens_used,budget_utilization,unique_coverage,optimality_gap,gap_is_valid,ilp_proven_global_optimum,ilp_status,solve_status,solve_scope,stop_reason,latency_ms,density_diagnostic
0,1024,25,greedy_objective,3.220519969239831,5.410134680569172,21.89614711329341,0.3981117656962438,11,432,0.421875,0.5238095238095238,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.03512500552460551,7.454907336203313
0,1024,25,greedy_token_aware,3.1445032950490712,6.117072112858295,29.72568817809224,0.381098566385798,13,460,0.44921875,0.6190476190476191,0.023603851215585746,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.07137499051168561,6.835876728367547
0,1024,25,ilp,3.220519969239831,5.410134680569172,21.89614711329341,0.3981117656962438,11,432,0.421875,0.5238095238095238,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,6313.6457079672255,7.454907336203313
0,2048,25,top_k,3.1515192908234892,5.959603190422058,28.080838995985687,0.42546725751493464,12,504,0.24609375,0.5714285714285714,0.021425322331607398,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.05779101047664881,6.253014465919622
0,2048,25,mmr,2.9818966262973845,5.587373241782188,26.05476615484804,0.3340354635236928,13,531,0.25927734375,0.6190476190476191,0.07409466335300226,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.05179201252758503,5.615624531633492
0,2048,25,greedy_objective,3.220519969239831,5.410134680569172,21.89614711329341,0.3981117656962438,11,432,0.2109375,0.5238095238095238,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.03629201091825962,7.454907336203313
0,2048,25,greedy_token_aware,3.1445032950490712,6.117072112858295,29.72568817809224,0.381098566385798,13,460,0.224609375,0.6190476190476191,0.023603851215585746,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_positive_marginal_gain,0.06637495243921876,6.835876728367547
0,2048,25,ilp,3.220519969239831,5.410134680569172,21.89614711329341,0.3981117656962438,11,432,0.2109375,0.5238095238095238,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,7377.493957988918,7.454907336203313
1,96,25,top_k,1.5633044958114624,1.7492148876190186,1.8591039180755615,0.6197013060251871,3,93,0.96875,0.15,0.23943164820983695,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.018207996618002653,16.809725761413574
1,96,25,mmr,1.5254402101039886,1.684061348438263,1.586211383342743,0.5287371277809143,3,94,0.9791666666666666,0.15,0.2578531249275232,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.015416007954627275,16.228087341531793
1,96,25,greedy_objective,1.5633044958114624,1.7492148876190186,1.8591039180755615,0.6197013060251871,3,93,0.96875,0.15,0.23943164820983695,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.0118750031106174,16.809725761413574
1,96,25,greedy_token_aware,2.055442475527525,2.627506911754608,5.720644362270832,0.27241163629861104,7,91,0.9479166666666666,0.3,0.0,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.038624973967671394,22.587279950851922
1,96,25,ilp,2.055442475527525,2.627506911754608,5.720644362270832,0.27241163629861104,7,91,0.9479166666666666,0.3,0.0,True,True,proven_optimal,proven_optimal,full_corpus,n/a,224.4787499657832,22.587279950851922
1,128,25,top_k,1.6056523323059082,1.8190884590148926,2.1343612670898438,0.7114537556966146,3,124,0.96875,0.1,0.3104586304844564,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.027875008527189493,12.94880913149926
1,128,25,mmr,1.9101242281496524,2.261538580060005,3.514143519103527,0.2342762346069018,6,128,1.0,0.3,0.1797043172281228,True,True,proven_optimal,heuristic_no_guarantee,full_corpus,no_candidate_fits_budget,0.027917034458369017,14.92284553241916
