adversarial_applied,analysis_group,arm,beta_hat,beta_hat_n_dropped_nonpositive,beta_hat_n_used,beta_target,budget_level,budget_utilization,corpus_token_mass,embedding_backend,gamma,gap_reference_is_proven_optimal,ilp_model_build_ms,ilp_n_pairs,ilp_objective_consistent,ilp_optimum,ilp_proven_optimal,ilp_solution_status_raw,ilp_solver_ms,ilp_solver_objective,ilp_solver_status_raw,ilp_time_limit_s,instance_id,instance_relevance_mean,instance_similarity_mean,instance_tokens_cv,is_proven_global_optimum,marginal_utility_per_token_mean,method,mmr_lambda,n_docs,n_pairs,n_selected,n_topics,objective_lambda,objective_score,optimality_gap_absolute,optimality_gap_relative,pearson_r_relevance_tokens,protocol_version,redundancy_level,redundancy_per_pair,redundancy_total,relevance_min,relevance_of_selected_mean,relevance_sum,rho_c,rho_target,rl_condition,rl_condition_name,runtime_ms,seed,solve_scope,solve_status,spearman_rho_relevance_tokens,stop_reason,tokens_of_selected_max,tokens_of_selected_mean,tokens_of_selected_median,tokens_of_selected_min,tokens_of_selected_std,tokens_used,unique_coverage,w_max,w_sat,w_sat_pre_intervention,w_sat_proven,w_sat_status
True,D_separate,synthetic_factorial,0.22847842654807615,,,,loose,0.6666666666666666,3888,,0.15,True,,,,3.929703916883495,,,,,,,S23-D-low,0.2781052575716289,0.10065752378943424,1.3166495449839482,False,0.004383636289116928,greedy_token_aware,0.5,25,171,19,5,0.1,3.929703916883495,0.0,0.0,0.5490827773382924,0.1-pilot,low,0.16388024211743155,21.587603560014067,,0.32044548804657375,6.088464272884901,0.0,1.5,D,adversarial_mismatch,0.10179099626839161,23,full_corpus,heuristic_no_guarantee,0.33596311158459924,no_positive_marginal_gain,734.0,176.31578947368422,77.0,33.0,231.34463292085803,3350,,5025,3350,1631,True,proven_optimal
True,D_separate,synthetic_factorial,0.22847842654807615,,,,loose,0.6666666666666666,3888,,0.15,True,1.708374998997897,231,True,3.929703916883495,True,1,16.02962496690452,3.9297039168835006,Optimal,600.0,S23-D-low,0.2781052575716289,0.10065752378943424,1.3166495449839482,True,0.004383636289116928,ilp,0.5,25,171,19,5,0.1,3.929703916883495,0.0,0.0,0.5490827773382924,0.1-pilot,low,0.16388024211743155,21.587603560014067,,0.32044548804657375,6.088464272884901,0.0,1.5,D,adversarial_mismatch,17.993749992456287,23,full_corpus,proven_optimal,0.33596311158459924,n/a,734.0,176.31578947368422,77.0,33.0,231.34463292085803,3350,,5025,3350,1631,True,proven_optimal
True,D_separate,synthetic_factorial,0.2343374703029958,,,,tight,0.9597855227882037,3716,,0.7,True,,,,2.450936076474292,,,,,,,S23-D-high,0.2781052575716289,0.18406994093522486,1.2442418506075454,False,0.006436509307554535,top_k,0.5,25,6,4,5,0.1,1.3648874146229746,1.0860486618513172,0.44311586592401647,0.5637115101527095,0.1-pilot,high,0.582917936474508,1.4975076188470482,,0.3786595441269198,1.5146381765076793,0.0,0.25,D,adversarial_mismatch,0.05220802268013358,23,full_corpus,heuristic_no_guarantee,0.33596311158459924,no_candidate_fits_budget,558.0,179.0,62.5,33.0,254.043303395307,716,,746,2986,1439,True,proven_optimal
True,D_separate,synthetic_factorial,0.2343374703029958,,,,tight,0.9932975871313673,3716,,0.7,True,,,,2.450936076474292,,,,,,,S23-D-high,0.2781052575716289,0.18406994093522486,1.2442418506075454,False,0.00494938747682728,mmr,0.5,25,6,4,5,0.1,1.3741079890689476,1.0768280874053442,0.4393538035289674,0.5637115101527095,0.1-pilot,high,0.4253899208622935,0.5523395251737606,,0.3573354853965809,1.4293419415863235,0.0,0.25,D,adversarial_mismatch,0.027749978471547365,23,full_corpus,heuristic_no_guarantee,0.33596311158459924,no_candidate_fits_budget,558.0,185.25,74.0,35.0,249.61219922111178,741,,746,2986,1439,True,proven_optimal
True,D_separate,synthetic_factorial,0.2343374703029958,,,,tight,0.9584450402144772,3716,,0.7,True,,,,2.450936076474292,,,,,,,S23-D-high,0.2781052575716289,0.18406994093522486,1.2442418506075454,False,0.007309179661858969,greedy_objective,0.5,25,10,5,5,0.1,1.6477502370025905,0.8031858394717013,0.3277057476860417,0.5637115101527095,0.1-pilot,high,0.4017796245997466,1.5177962459974652,,0.3599059723204674,1.799529861602337,0.0,0.25,D,adversarial_mismatch,0.028333975933492184,23,full_corpus,heuristic_no_guarantee,0.33596311158459924,no_candidate_fits_budget,558.0,143.0,35.0,33.0,232.19496118563814,715,,746,2986,1439,True,proven_optimal
True,D_separate,synthetic_factorial,0.2343374703029958,,,,tight,0.982573726541555,3716,,0.7,True,,,,2.450936076474292,,,,,,,S23-D-high,0.2781052575716289,0.18406994093522486,1.2442418506075454,False,0.0059299446336612905,greedy_token_aware,0.5,25,66,12,5,0.1,2.4477914525003492,0.0031446239739425508,0.0012830297795714605,0.5637115101527095,0.1-pilot,high,0.2578225047220026,11.377380066854634,,0.29879412159881774,3.5855294591858127,0.0,0.25,D,adversarial_mismatch,0.07741700392216444,23,full_corpus,heuristic_no_guarantee,0.33596311158459924,no_candidate_fits_budget,120.0,61.083333333333336,56.0,33.0,28.06310529481509,733,,746,2986,1439,True,proven_optimal
True,D_separate,synthetic_factorial,0.2343374703029958,,,,tight,0.9892761394101877,3716,,0.7,True,1.8689170246943831,256,True,2.450936076474292,True,1,600.8517910377122,2.450936076474292,Optimal,600.0,S23-D-high,0.2781052575716289,0.18406994093522486,1.2442418506075454,True,0.006088188436836917,ilp,0.5,25,45,10,5,0.1,2.450936076474292,0.0,0.0,0.5637115101527095,0.1-pilot,high,0.2711189785770385,7.427295349890771,,0.3193665611463369,3.193665611463369,0.0,0.25,D,adversarial_mismatch,603.073249978479,23,full_corpus,proven_optimal,0.33596311158459924,n/a,234.0,73.8,56.0,33.0,62.32138922998712,738,,746,2986,1439,True,proven_optimal
True,D_separate,synthetic_factorial,0.2343374703029958,,,,medium,0.9899553571428571,3716,,0.7,True,,,,2.889647814328447,,,,,,,S23-D-high,0.2781052575716289,0.18406994093522486,1.2442418506075454,False,0.004514863567958796,top_k,0.5,25,28,8,5,0.1,2.48787822437802,0.401769589950427,0.13903756297159628,0.5637115101527095,0.1-pilot,high,0.3192623767902208,5.000683506051726,,0.3734933218728991,2.9879465749831926,0.0,0.6,D,adversarial_mismatch,0.08412502938881516,23,full_corpus,heuristic_no_guarantee,0.33596311158459924,no_candidate_fits_budget,648.0,221.75,105.0,33.0,245.12081569241377,1774,,1792,2986,1439,True,proven_optimal
True,D_separate,synthetic_factorial,0.2343374703029958,,,,medium,0.9927455357142857,3716,,0.7,True,,,,2.889647814328447,,,,,,,S23-D-high,0.2781052575716289,0.18406994093522486,1.2442418506075454,False,0.0054523197129672804,mmr,0.5,25,45,10,5,0.1,2.679883585269286,0.2097642290591608,0.07259162449452683,0.5637115101527095,0.1-pilot,high,0.29356109286385407,8.340226422395872,,0.35139062275088734,3.5139062275088735,0.0,0.6,D,adversarial_mismatch,0.056374992709606886,23,full_corpus,heuristic_no_guarantee,0.33596311158459924,no_candidate_fits_budget,648.0,177.9,56.0,33.0,233.00236050306444,1779,,1792,2986,1439,True,proven_optimal
True,D_separate,synthetic_factorial,0.2343374703029958,,,,medium,0.9927455357142857,3716,,0.7,True,,,,2.889647814328447,,,,,,,S23-D-high,0.2781052575716289,0.18406994093522486,1.2442418506075454,False,0.004513583755292114,greedy_objective,0.5,25,21,7,5,0.1,2.325931598081782,0.5637162162466649,0.195081287571258,0.5637115101527095,0.1-pilot,high,0.3266472264180032,3.456926515004597,,0.38166060708317745,2.671624249582242,0.0,0.6,D,adversarial_mismatch,0.038457976188510656,23,full_corpus,heuristic_no_guarantee,0.33596311158459924,no_candidate_fits_budget,648.0,254.14285714285714,215.0,33.0,253.50176105333637,1779,,1792,2986,1439,True,proven_optimal
