adv_feasible_at_medium,adversarial_cap,adversarial_indices,adversarial_tokens_after,arm,beta_hat,beta_target,budget_loose,budget_medium,budget_tight,budgets_ordered,corpus_token_mass,elapsed_s,gamma,min_token,n_topics_used,n_unique_relevance,n_unique_tokens,pearson,redundancy_level,relevance_max,relevance_mean,relevance_min,relevance_std,rho_c,rho_dev_loose,rho_dev_medium,rho_dev_tight,rho_realized_loose,rho_realized_medium,rho_realized_tight,rl_condition,saturation_fraction,seed,similarity_max,similarity_mean,similarity_min,similarity_std,spearman,tight_affords_min_token,tokens_cv,tokens_max,tokens_mean,tokens_min,tokens_std,tokens_total,validation_ok,w_sat,w_sat_n_selected,w_sat_pre_intervention,w_sat_pre_proven,w_sat_proven,w_sat_status
,,,,synthetic,0.2158412003016521,0.0,2652,1061,442,True,2047,0.08044219017028809,0.15,33,5,25,24,0.2869959018577904,low,0.5251145653724437,0.28536834623784435,0.08069596519901372,0.11053302091310069,0.0,0.0,0.00011312217194570096,0.0,1.5,0.6001131221719457,0.25,A,0.8637029799706888,5,0.5217966614348715,0.1159411294595123,-0.24925792916183226,0.13388789198024997,0.34275822907556486,True,0.4105050144211572,174,81.88,33,33.612150580804354,2047,True,1768,20,,,True,proven_optimal
,,,,synthetic,0.2158412003016521,0.0,1948,779,325,True,2047,0.6000661849975586,0.7,33,5,25,24,0.2869959018577904,high,0.5251145653724437,0.28536834623784435,0.08069596519901372,0.11053302091310069,0.0,0.00038491147036179285,0.0003079291762894121,0.00019245573518089643,1.4996150885296382,0.5996920708237106,0.2501924557351809,A,0.6345872007816317,5,0.8349732839896373,0.19811964444308208,-0.18446326277379793,0.2579936043700333,0.34275822907556486,True,0.4105050144211572,174,81.88,33,33.612150580804354,2047,True,1299,14,,,True,proven_optimal
,,,,synthetic,0.5299829518245118,0.5,2979,1192,496,True,2225,0.04683995246887207,0.15,34,5,25,22,0.7512715357093276,low,0.5251145653724437,0.28536834623784435,0.08069596519901372,0.11053302091310069,0.5,0.0,0.00020140986908356862,0.0002517623363544885,1.5,0.6002014098690835,0.2497482376636455,B,0.8925842696629214,5,0.5217966614348715,0.1159411294595123,-0.24925792916183226,0.13388789198024997,0.7335002184195258,True,0.5277311714974102,217,89.0,34,46.968074263269514,2225,True,1986,20,,,True,proven_optimal
,,,,synthetic,0.5299829518245118,0.5,2304,922,384,True,2225,0.6642909049987793,0.7,34,5,25,22,0.7512715357093276,high,0.5251145653724437,0.28536834623784435,0.08069596519901372,0.11053302091310069,0.5,0.0,0.00026041666666665186,0.0,1.5,0.6002604166666666,0.25,B,0.6903370786516854,5,0.8349732839896373,0.19811964444308208,-0.18446326277379793,0.2579936043700333,0.7335002184195258,True,0.5277311714974102,217,89.0,34,46.968074263269514,2225,True,1536,14,,,True,proven_optimal
,,,,synthetic,-0.4245699539380616,-0.5,2372,949,395,True,1947,0.037709712982177734,0.15,32,5,25,22,-0.3890567669614836,low,0.5251145653724437,0.28536834623784435,0.08069596519901372,0.11053302091310069,-0.5,0.00031625553447178767,0.00025300442757747454,0.0001581277672359216,1.5003162555344718,0.6002530044275775,0.24984187223276408,C,0.8120184899845917,5,0.5217966614348715,0.1159411294595123,-0.24925792916183226,0.13388789198024997,-0.28939777767653907,True,0.40355565614139743,163,77.88,32,31.42891450029203,1947,True,1581,20,,,True,proven_optimal
,,,,synthetic,-0.4245699539380616,-0.5,1640,656,273,True,1947,0.9435751438140869,0.7,32,5,25,22,-0.3890567669614836,high,0.5251145653724437,0.28536834623784435,0.08069596519901372,0.11053302091310069,-0.5,0.00045745654162865357,0.00018298261665139481,0.00022872827081427127,1.5004574565416287,0.6001829826166514,0.24977127172918573,C,0.5613764766307139,5,0.8349732839896373,0.19811964444308208,-0.18446326277379793,0.2579936043700333,-0.28939777767653907,True,0.40355565614139743,163,77.88,32,31.42891450029203,1947,True,1093,14,,,True,proven_optimal
True,796,"[2, 6, 12, 20]","[774, 594, 570, 252]",synthetic,0.2158412003016521,,5390,2156,898,True,3872,0.11455678939819336,0.15,33,5,25,24,0.2869959018577904,low,0.5251145653724437,0.28536834623784435,0.08069596519901372,0.11053302091310069,0.0,0.00013915947676035323,5.5663790704207905e-05,6.957973838017661e-05,1.5001391594767604,0.6000556637907042,0.24993042026161982,D,0.9279442148760331,5,0.5217966614348715,0.1159411294595123,-0.24925792916183226,0.13388789198024997,0.34275822907556486,True,0.4105050144211572,174,81.88,33,33.612150580804354,2047,True,3593,20,1768,True,True,proven_optimal
True,585,"[2, 6, 12, 20]","[585, 585, 570, 252]",synthetic,0.2158412003016521,,4389,1756,732,True,3674,1.198714017868042,0.7,33,5,25,24,0.2869959018577904,high,0.5251145653724437,0.28536834623784435,0.08069596519901372,0.11053302091310069,0.0,0.0,0.00013670539986332386,0.00017088174982909932,1.5,0.6001367053998633,0.2501708817498291,D,0.7964071856287425,5,0.8349732839896373,0.19811964444308208,-0.18446326277379793,0.2579936043700333,0.34275822907556486,True,0.4105050144211572,174,81.88,33,33.612150580804354,2047,True,2926,14,1299,True,True,proven_optimal
,,,,synthetic,0.19096383937286243,0.0,3279,1312,546,True,2728,0.061223745346069336,0.15,44,5,25,23,0.39486375892601544,low,0.4332188809163507,0.2554952343067842,0.0797165984871935,0.1073995853726078,0.0,0.0,0.00018298261665139481,0.00022872827081427127,1.5,0.6001829826166514,0.24977127172918573,A,0.8013196480938416,6,0.4480805838066926,0.09166451583344584,-0.25369259113089127,0.1337081226197608,0.19161217270591538,True,0.71074599510268,314,109.12,44,77.55660298560444,2728,True,2186,18,,,True,proven_optimal
,,,,synthetic,0.19096383937286243,0.0,2354,941,392,True,2728,0.1757190227508545,0.7,44,5,25,23,0.39486375892601544,high,0.4332188809163507,0.2554952343067842,0.0797165984871935,0.1073995853726078,0.0,0.00031867431485022024,0.000254939451880154,0.00015933715742511012,1.5003186743148502,0.5997450605481198,0.2498406628425749,A,0.5751466275659824,6,0.8106088781250463,0.1783886205328814,-0.17742349917212127,0.2538931989140885,0.19161217270591538,True,0.71074599510268,314,109.12,44,77.55660298560444,2728,True,1569,12,,,True,proven_optimal
,,,,synthetic,0.4296298338595828,0.5,3369,1348,562,True,2667,0.056552886962890625,0.15,34,5,25,22,0.6001945622934336,low,0.4332188809163507,0.2554952343067842,0.0797165984871935,0.1073995853726078,0.5,0.0,0.00017809439002669514,0.00022261798753336892,1.5,0.6001780943900267,0.25022261798753337,B,0.8421447319085115,6,0.4480805838066926,0.09166451583344584,-0.25369259113089127,0.1337081226197608,0.5899558419922001,True,0.8260488159124494,362,106.68,34,88.1228876815401,2667,True,2246,18,,,True,proven_optimal
,,,,synthetic,0.4296298338595828,0.5,2642,1057,440,True,2667,0.17705011367797852,0.7,34,5,25,22,0.6001945622934336,high,0.4332188809163507,0.2554952343067842,0.0797165984871935,0.1073995853726078,0.5,0.00028392958546286096,0.00022714366837028876,0.00014196479273140272,1.5002839295854629,0.6002271436683703,0.2498580352072686,B,0.6602924634420697,6,0.8106088781250463,0.1783886205328814,-0.17742349917212127,0.2538931989140885,0.5899558419922001,True,0.8260488159124494,362,106.68,34,88.1228876815401,2667,True,1761,12,,,True,proven_optimal
,,,,synthetic,-0.19638374045322965,-0.5,2814,1126,469,True,2576,0.038110971450805664,0.15,35,5,25,23,-0.08011803045634085,low,0.4332188809163507,0.2554952343067842,0.0797165984871935,0.1073995853726078,-0.5,0.0,0.0002132196162046851,0.0,1.5,0.6002132196162047,0.25,C,0.7282608695652174,6,0.4480805838066926,0.09166451583344584,-0.25369259113089127,0.1337081226197608,-0.17275876615453012,True,0.5063080220847486,223,103.04,35,52.1699785956125,2576,True,1876,18,,,True,proven_optimal
,,,,synthetic,-0.19638374045322965,-0.5,1755,702,292,True,2576,0.21641993522644043,0.7,35,5,25,23,-0.08011803045634085,high,0.4332188809163507,0.2554952343067842,0.0797165984871935,0.1073995853726078,-0.5,0.0,0.0,0.00042735042735042583,1.5,0.6,0.24957264957264957,C,0.45419254658385094,6,0.8106088781250463,0.1783886205328814,-0.17742349917212127,0.2538931989140885,-0.17275876615453012,True,0.5063080220847486,223,103.04,35,52.1699785956125,2576,True,1170,12,,,True,proven_optimal
True,984,"[8, 11, 16, 20]","[276, 984, 984, 984]",synthetic,0.19096383937286243,,6792,2717,1132,True,5070,0.11503171920776367,0.15,44,5,25,23,0.39486375892601544,low,0.4332188809163507,0.2554952343067842,0.0797165984871935,0.1073995853726078,0.0,0.0,4.416961130748742e-05,0.0,1.5,0.6000441696113075,0.25,D,0.8930966469428008,6,0.4480805838066926,0.09166451583344584,-0.25369259113089127,0.1337081226197608,0.19161217270591538,True,0.71074599510268,314,109.12,44,77.55660298560444,2728,True,4528,18,2186,True,True,proven_optimal
True,706,"[8, 11, 16, 20]","[276, 706, 706, 706]",synthetic,0.19096383937286243,,4616,1846,769,True,4236,0.3807098865509033,0.7,44,5,25,23,0.39486375892601544,high,0.4332188809163507,0.2554952343067842,0.0797165984871935,0.1073995853726078,0.0,0.0001624959376016477,6.499837504059247e-05,8.124796880076834e-05,1.5001624959376016,0.5999350016249594,0.24991875203119923,D,0.7263928234183191,6,0.8106088781250463,0.1783886205328814,-0.17742349917212127,0.2538931989140885,0.19161217270591538,True,0.71074599510268,314,109.12,44,77.55660298560444,2728,True,3077,12,1569,True,True,proven_optimal
,,,,synthetic,-0.1274505262423103,0.0,2820,1128,470,True,2367,0.03596901893615723,0.15,28,5,25,21,-0.20364789579077508,low,0.4390255432126262,0.2545389641687547,0.09102742238834642,0.08638255789495788,0.0,0.0,0.0,0.0,1.5,0.6,0.25,A,0.7942543303760033,7,0.4594051394984217,0.09017028622087601,-0.37123898417672635,0.13211577832910598,-0.2640493469096516,True,0.5363538761584383,224,94.68,28,50.78198499468094,2367,True,1880,19,,,True,proven_optimal
,,,,synthetic,-0.1274505262423103,0.0,2079,832,346,True,2367,0.5704441070556641,0.7,28,5,25,21,-0.20364789579077508,high,0.4390255432126262,0.2545389641687547,0.09102742238834642,0.08638255789495788,0.0,0.0,0.00028860028860033804,0.00036075036075036704,1.5,0.6002886002886003,0.24963924963924963,A,0.5855513307984791,7,0.807421560579602,0.1772203819305778,-0.13289542672202487,0.25748664704994795,-0.2640493469096516,True,0.5363538761584383,224,94.68,28,50.78198499468094,2367,True,1386,14,,,True,proven_optimal
,,,,synthetic,0.1403971746328845,0.5,2752,1101,459,True,2199,0.03350210189819336,0.15,26,5,25,21,0.17030389763618467,low,0.4390255432126262,0.2545389641687547,0.09102742238834642,0.08638255789495788,0.5,0.0002724795640327571,0.0,0.00013623978201632303,1.4997275204359672,0.6,0.2501362397820163,B,0.8344702137335153,7,0.4594051394984217,0.09017028622087601,-0.37123898417672635,0.13211577832910598,0.07274828945469992,True,0.4759927846599965,174,87.96,26,41.86832533869329,2199,True,1835,19,,,True,proven_optimal
,,,,synthetic,0.1403971746328845,0.5,2108,843,351,True,2199,0.3869600296020508,0.7,26,5,25,21,0.17030389763618467,high,0.4390255432126262,0.2545389641687547,0.09102742238834642,0.08638255789495788,0.5,0.000355871886120962,0.0,0.00017793594306050875,1.500355871886121,0.6,0.2498220640569395,B,0.6389267849022283,7,0.807421560579602,0.1772203819305778,-0.13289542672202487,0.25748664704994795,0.07274828945469992,True,0.4759927846599965,174,87.96,26,41.86832533869329,2199,True,1405,14,,,True,proven_optimal
,,,,synthetic,-0.33778019798742615,-0.5,2667,1067,444,True,2419,0.0332489013671875,0.15,31,5,25,24,-0.5360932551387714,low,0.4390255432126262,0.2545389641687547,0.09102742238834642,0.08638255789495788,-0.5,0.0,0.00011248593925761163,0.00028121484814397357,1.5,0.6001124859392576,0.24971878515185603,C,0.7350144687887556,7,0.4594051394984217,0.09017028622087601,-0.37123898417672635,0.13211577832910598,-0.6262742951010319,True,0.5312594982289994,217,96.76,31,51.404669048637984,2419,True,1778,19,,,True,proven_optimal
,,,,synthetic,-0.33778019798742615,-0.5,1874,749,312,True,2419,0.9757630825042725,0.7,31,5,25,24,-0.5360932551387714,high,0.4390255432126262,0.2545389641687547,0.09102742238834642,0.08638255789495788,-0.5,0.0004003202562050667,0.00032025620496389795,0.00020016012810247785,1.500400320256205,0.5996797437950361,0.24979983987189752,C,0.5163290615957007,7,0.807421560579602,0.1772203819305778,-0.13289542672202487,0.25748664704994795,-0.6262742951010319,True,0.5312594982289994,217,96.76,31,51.404669048637984,2419,True,1249,14,,,True,proven_optimal
True,846,"[24, 2, 9, 19]","[546, 648, 216, 228]",synthetic,-0.1274505262423103,,4868,1947,811,True,3732,0.12898993492126465,0.15,28,5,25,21,-0.20364789579077508,low,0.4390255432126262,0.2545389641687547,0.09102742238834642,0.08638255789495788,0.0,0.0001540832049307106,0.0,7.704160246532754e-05,1.5001540832049307,0.6,0.24992295839753467,D,0.8695069667738478,7,0.4594051394984217,0.09017028622087601,-0.37123898417672635,0.13211577832910598,-0.2640493469096516,True,0.5363538761584383,224,94.68,28,50.78198499468094,2367,True,3245,19,1880,True,True,proven_optimal
True,624,"[24, 2, 9, 19]","[546, 624, 216, 228]",synthetic,-0.1274505262423103,,4090,1636,682,True,3708,1.078728199005127,0.7,28,5,25,21,-0.20364789579077508,high,0.4390255432126262,0.2545389641687547,0.09102742238834642,0.08638255789495788,0.0,0.0001833516685001424,7.334066740005696e-05,9.16758342500712e-05,1.4998166483314999,0.5999266593325999,0.25009167583425007,D,0.7354368932038835,7,0.807421560579602,0.1772203819305778,-0.13289542672202487,0.25748664704994795,-0.2640493469096516,True,0.5363538761584383,224,94.68,28,50.78198499468094,2367,True,2727,14,1386,True,True,proven_optimal
,,,,synthetic,0.18557280907387882,0.0,2085,834,348,True,1904,0.03365898132324219,0.15,28,5,25,24,0.09032240986438615,low,0.5265036568146477,0.29521209546608984,0.08453517590566775,0.11474029035558331,0.0,0.0,0.0,0.0003597122302158029,1.5,0.6,0.2503597122302158,A,0.7300420168067226,8,0.48694366834573016,0.10325545851502958,-0.22570156715075618,0.13181315770914637,0.12002308358201597,True,0.3149363341154109,113,76.16,28,23.985551206229694,1904,True,1390,19,,,True,proven_optimal
,,,,synthetic,0.18557280907387882,0.0,1647,659,274,True,1904,0.19095301628112793,0.7,28,5,25,24,0.09032240986438615,high,0.5265036568146477,0.29521209546608984,0.08453517590566775,0.11474029035558331,0.0,0.0,0.00018214936247729074,0.0004553734061930881,1.5,0.6001821493624773,0.2495446265938069,A,0.5766806722689075,8,0.822802710830981,0.18396342817775785,-0.2198372757847137,0.25621533040851224,0.12002308358201597,True,0.3149363341154109,113,76.16,28,23.985551206229694,1904,True,1098,14,,,True,proven_optimal
,,,,synthetic,0.7548397018771056,0.5,2511,1004,418,True,2077,0.03152203559875488,0.15,27,5,25,25,0.7374673949260704,low,0.5265036568146477,0.29521209546608984,0.08453517590566775,0.11474029035558331,0.5,0.0,0.00023894862604534328,0.00029868578255676237,1.5,0.5997610513739546,0.24970131421744324,B,0.8059701492537313,8,0.48694366834573016,0.10325545851502958,-0.22570156715075618,0.13181315770914637,0.7315384615384616,True,0.3716903791669135,134,83.08,27,30.880036701187173,2077,True,1674,19,,,True,proven_optimal
,,,,synthetic,0.7548397018771056,0.5,2078,831,346,True,2077,0.13385796546936035,0.7,27,5,25,25,0.7374673949260704,high,0.5265036568146477,0.29521209546608984,0.08453517590566775,0.11474029035558331,0.5,0.0003610108303249149,0.0,0.00018050541516245744,1.500361010830325,0.6,0.24981949458483754,B,0.6668271545498314,8,0.822802710830981,0.18396342817775785,-0.2198372757847137,0.25621533040851224,0.7315384615384616,True,0.3716903791669135,134,83.08,27,30.880036701187173,2077,True,1385,14,,,True,proven_optimal
,,,,synthetic,-0.68966067342751,-0.5,1788,715,298,True,1842,0.03291201591491699,0.15,39,5,25,22,-0.5867120061259663,low,0.5265036568146477,0.29521209546608984,0.08453517590566775,0.11474029035558331,-0.5,0.0,0.0001677852348993536,0.0,1.5,0.5998322147651006,0.25,C,0.6471226927252985,8,0.48694366834573016,0.10325545851502958,-0.22570156715075618,0.13181315770914637,-0.4983645240573379,True,0.3901019166732444,158,73.68,39,28.74270922048465,1842,True,1192,19,,,True,proven_optimal
,,,,synthetic,-0.68966067342751,-0.5,1320,528,220,True,1842,0.14784717559814453,0.7,39,5,25,22,-0.5867120061259663,high,0.5265036568146477,0.29521209546608984,0.08453517590566775,0.11474029035558331,-0.5,0.0,0.0,0.0,1.5,0.6,0.25,C,0.4777415852334419,8,0.822802710830981,0.18396342817775785,-0.2198372757847137,0.25621533040851224,-0.4983645240573379,True,0.3901019166732444,158,73.68,39,28.74270922048465,1842,True,880,14,,,True,proven_optimal
True,626,"[22, 15, 3, 16]","[426, 408, 456, 626]",synthetic,0.18557280907387882,,4479,1792,746,True,3500,0.06720471382141113,0.15,28,5,25,24,0.09032240986438615,low,0.5265036568146477,0.29521209546608984,0.08453517590566775,0.11474029035558331,0.0,0.0,0.0001339584728734522,0.00016744809109175973,1.5,0.6001339584728734,0.24983255190890824,D,0.8531428571428571,8,0.48694366834573016,0.10325545851502958,-0.22570156715075618,0.13181315770914637,0.12002308358201597,True,0.3149363341154109,113,76.16,28,23.985551206229694,1904,True,2986,19,1390,True,True,proven_optimal
True,494,"[22, 15, 3, 16]","[426, 408, 456, 494]",synthetic,0.18557280907387882,,3843,1537,640,True,3368,0.364285945892334,0.7,28,5,25,24,0.09032240986438615,high,0.5265036568146477,0.29521209546608984,0.08453517590566775,0.11474029035558331,0.0,0.0,7.806401249021988e-05,0.0001951600312256052,1.5,0.5999219359875098,0.2498048399687744,D,0.7606888361045131,8,0.822802710830981,0.18396342817775785,-0.2198372757847137,0.25621533040851224,0.12002308358201597,True,0.3149363341154109,113,76.16,28,23.985551206229694,1904,True,2562,14,1098,True,True,proven_optimal
,,,,synthetic,-0.2666977489951478,0.0,2890,1156,482,True,2291,0.02825927734375,0.15,29,5,25,23,-0.43019801140593583,low,0.45889469152217993,0.2904264911570189,0.14455670079898386,0.08963573862501849,0.0,0.0002594706798131341,0.00010378827192525364,0.00012973533990656705,1.4997405293201869,0.5998962117280747,0.25012973533990657,A,0.8411174159755566,9,0.45794294492704124,0.09685528588069829,-0.23253552179124387,0.12841589148098134,-0.5017314723062523,True,0.6389259515310214,285,91.64,29,58.5511741983028,2291,True,1927,20,,,True,proven_optimal
,,,,synthetic,-0.2666977489951478,0.0,1755,702,292,True,2291,0.32564687728881836,0.7,29,5,25,23,-0.43019801140593583,high,0.45889469152217993,0.2904264911570189,0.14455670079898386,0.08963573862501849,0.0,0.0,0.0,0.00042735042735042583,1.5,0.6,0.24957264957264957,A,0.5106940200785683,9,0.8174709341318523,0.1814755065216403,-0.13298333100315934,0.25065795111787703,-0.5017314723062523,True,0.6389259515310214,285,91.64,29,58.5511741983028,2291,True,1170,14,,,True,proven_optimal
,,,,synthetic,-0.06691447463494012,0.5,2882,1153,480,True,2255,0.03167223930358887,0.15,40,5,25,23,-0.10869801827767692,low,0.45889469152217993,0.2904264911570189,0.14455670079898386,0.08963573862501849,0.5,0.00026028110359188616,0.00020822488287353114,0.00013014055179594308,1.5002602811035919,0.6002082248828735,0.24986985944820406,B,0.8518847006651885,9,0.45794294492704124,0.09685528588069829,-0.23253552179124387,0.12841589148098134,-0.03693728630475478,True,0.4558729915562307,214,90.2,40,41.11974383837201,2255,True,1921,20,,,True,proven_optimal
,,,,synthetic,-0.06691447463494012,0.5,1938,775,323,True,2255,0.42726707458496094,0.7,40,5,25,23,-0.10869801827767692,high,0.45889469152217993,0.2904264911570189,0.14455670079898386,0.08963573862501849,0.5,0.0,0.0001547987616098423,0.0,1.5,0.5998452012383901,0.25,B,0.572949002217295,9,0.8174709341318523,0.1814755065216403,-0.13298333100315934,0.25065795111787703,-0.03693728630475478,True,0.4558729915562307,214,90.2,40,41.11974383837201,2255,True,1292,14,,,True,proven_optimal
,,,,synthetic,-0.37582234664130787,-0.5,2720,1088,453,True,2206,0.039809226989746094,0.15,27,5,25,23,-0.6091880926682578,low,0.45889469152217993,0.2904264911570189,0.14455670079898386,0.08963573862501849,-0.5,0.00027578599007171967,0.00011031439602871007,0.00013789299503585983,1.5002757859900717,0.6001103143960287,0.24986210700496414,C,0.8218495013599275,9,0.45794294492704124,0.09685528588069829,-0.23253552179124387,0.12841589148098134,-0.7233551901347809,True,0.6636929589004982,268,88.24,27,58.564266693379956,2206,True,1813,20,,,True,proven_optimal
,,,,synthetic,-0.37582234664130787,-0.5,1527,611,254,True,2206,0.33186912536621094,0.7,27,5,25,23,-0.6091880926682578,high,0.45889469152217993,0.2904264911570189,0.14455670079898386,0.08963573862501849,-0.5,0.0,0.00019646365422398837,0.0004911591355599154,1.5,0.600196463654224,0.24950884086444008,C,0.4614687216681777,9,0.8174709341318523,0.1814755065216403,-0.13298333100315934,0.25065795111787703,-0.7233551901347809,True,0.6636929589004982,268,88.24,27,58.564266693379956,2206,True,1018,14,,,True,proven_optimal
True,867,"[17, 13, 1, 18]","[372, 396, 450, 564]",synthetic,-0.2666977489951478,,5118,2047,853,True,3776,0.07008218765258789,0.15,29,5,25,23,-0.43019801140593583,low,0.45889469152217993,0.2904264911570189,0.14455670079898386,0.08963573862501849,0.0,0.0,5.861664712780712e-05,0.0,1.5,0.5999413833528722,0.25,D,0.9036016949152542,9,0.45794294492704124,0.09685528588069829,-0.23253552179124387,0.12841589148098134,-0.5017314723062523,True,0.6389259515310214,285,91.64,29,58.5511741983028,2291,True,3412,20,1927,True,True,proven_optimal
True,526,"[17, 13, 1, 18]","[372, 396, 450, 526]",synthetic,-0.2666977489951478,,3926,1570,654,True,3738,0.5833547115325928,0.7,29,5,25,23,-0.43019801140593583,high,0.45889469152217993,0.2904264911570189,0.14455670079898386,0.08963573862501849,0.0,0.0001910584638900037,7.642338555591266e-05,9.552923194497409e-05,1.50019105846389,0.5999235766144441,0.24990447076805503,D,0.7001070090957732,9,0.8174709341318523,0.1814755065216403,-0.13298333100315934,0.25065795111787703,-0.5017314723062523,True,0.6389259515310214,285,91.64,29,58.5511741983028,2291,True,2617,14,1170,True,True,proven_optimal
,,,,synthetic,-0.021251476152141468,0.0,2478,991,413,True,2139,0.01912999153137207,0.15,24,5,25,22,0.02858227383117848,low,0.4763876223829443,0.2776302086341613,0.07657811392744608,0.10970973807237978,0.0,0.0,0.0001210653753026536,0.0,1.5,0.5998789346246973,0.25,A,0.7723235156615241,10,0.449783564856134,0.09792311513864857,-0.3232364681986985,0.13602459614903517,0.004619828896255824,True,0.6011511112380914,219,85.56,24,51.434489077531104,2139,True,1652,20,,,True,proven_optimal
,,,,synthetic,-0.021251476152141468,0.0,1869,748,312,True,2139,0.414963960647583,0.7,24,5,25,22,0.02858227383117848,high,0.4763876223829443,0.2776302086341613,0.07657811392744608,0.10970973807237978,0.0,0.0,0.00032102728731941976,0.00040128410914930246,1.5,0.6003210272873194,0.2504012841091493,A,0.5825151940158952,10,0.7958295716774298,0.17583904632123334,-0.20322550683663784,0.26081417604233187,0.004619828896255824,True,0.6011511112380914,219,85.56,24,51.434489077531104,2139,True,1246,15,,,True,proven_optimal
,,,,synthetic,0.33472444804498747,0.5,2702,1081,450,True,2155,0.018553972244262695,0.15,23,5,25,23,0.41818438243145284,low,0.4763876223829443,0.2776302086341613,0.07657811392744608,0.10970973807237978,0.5,0.00027762354247640175,0.0002220988339811658,0.00013881177123820088,1.5002776235424764,0.6002220988339811,0.2498611882287618,B,0.8357308584686775,10,0.449783564856134,0.09792311513864857,-0.3232364681986985,0.13602459614903517,0.44187849891002917,True,0.6072968580703324,250,86.2,23,52.34898916566266,2155,True,1801,20,,,True,proven_optimal
,,,,synthetic,0.33472444804498747,0.5,2151,860,358,True,2155,0.35899996757507324,0.7,23,5,25,23,0.41818438243145284,high,0.4763876223829443,0.2776302086341613,0.07657811392744608,0.10970973807237978,0.5,0.0,0.0002789400278939702,0.0003486750348674905,1.5,0.599721059972106,0.2496513249651325,B,0.6654292343387471,10,0.7958295716774298,0.17583904632123334,-0.20322550683663784,0.26081417604233187,0.44187849891002917,True,0.6072968580703324,250,86.2,23,52.34898916566266,2155,True,1434,15,,,True,proven_optimal
,,,,synthetic,-0.3685819229484541,-0.5,2228,891,371,True,2123,0.01924896240234375,0.15,28,5,25,22,-0.4604040903585439,low,0.4763876223829443,0.2776302086341613,0.07657811392744608,0.10970973807237978,-0.5,0.00033670033670030186,0.0,0.00016835016835017869,1.5003367003367003,0.6,0.24983164983164982,C,0.6994818652849741,10,0.449783564856134,0.09792311513864857,-0.3232364681986985,0.13602459614903517,-0.36559559679881926,True,0.5863992149073044,202,84.92,28,49.79702132992829,2123,True,1485,20,,,True,proven_optimal
,,,,synthetic,-0.3685819229484541,-0.5,1542,617,257,True,2123,0.4794299602508545,0.7,28,5,25,22,-0.4604040903585439,high,0.4763876223829443,0.2776302086341613,0.07657811392744608,0.10970973807237978,-0.5,0.0,0.00019455252918287869,0.0,1.5,0.6001945525291829,0.25,C,0.4842204427696656,10,0.7958295716774298,0.17583904632123334,-0.20322550683663784,0.26081417604233187,-0.36559559679881926,True,0.5863992149073044,202,84.92,28,49.79702132992829,2123,True,1028,15,,,True,proven_optimal
True,743,"[4, 22, 8, 10]","[276, 510, 348, 743]",synthetic,-0.021251476152141468,,4682,1873,780,True,3608,0.035918235778808594,0.15,24,5,25,22,0.02858227383117848,low,0.4763876223829443,0.2776302086341613,0.07657811392744608,0.10970973807237978,0.0,0.0001602050624800455,0.0001281640499839476,8.0102531239995e-05,1.50016020506248,0.6001281640499839,0.24991989746876,D,0.8650221729490022,10,0.449783564856134,0.09792311513864857,-0.3232364681986985,0.13602459614903517,0.004619828896255824,True,0.6011511112380914,219,85.56,24,51.434489077531104,2139,True,3121,20,1652,True,True,proven_optimal
True,561,"[4, 22, 8, 10]","[276, 510, 348, 561]",synthetic,-0.021251476152141468,,3800,1520,633,True,3426,0.8542399406433105,0.7,24,5,25,22,0.02858227383117848,high,0.4763876223829443,0.2776302086341613,0.07657811392744608,0.10970973807237978,0.0,0.00019739439399923953,7.895775759969581e-05,9.869719699959201e-05,1.5001973943939992,0.6000789577575997,0.2499013028030004,D,0.7393461762988909,10,0.7958295716774298,0.17583904632123334,-0.20322550683663784,0.26081417604233187,0.004619828896255824,True,0.6011511112380914,219,85.56,24,51.434489077531104,2139,True,2533,15,1246,True,True,proven_optimal
,,,,synthetic,-0.08069821655055218,0.0,2784,1114,464,True,2326,0.01914215087890625,0.15,28,5,25,24,-0.10851664974966324,low,0.5695549063928687,0.2796032835853689,0.09330133360458884,0.09705962308880589,0.0,0.0,0.00021551724137935935,0.0,1.5,0.6002155172413793,0.25,A,0.7979363714531384,11,0.4191772452347917,0.10613778478061321,-0.22664538328104053,0.11608326710551743,-0.0061550299272828705,True,0.5581968874562925,258,93.04,28,51.93463840893346,2326,True,1856,20,,,True,proven_optimal
,,,,synthetic,-0.08069821655055218,0.0,2052,821,342,True,2326,0.5773510932922363,0.7,28,5,25,24,-0.10851664974966324,high,0.5695549063928687,0.2796032835853689,0.09330133360458884,0.09705962308880589,0.0,0.0,0.00014619883040933868,0.0,1.5,0.6001461988304093,0.25,A,0.588134135855546,11,0.7995981760067471,0.19233090082021698,-0.09117037657949935,0.24811186097571195,-0.0061550299272828705,True,0.5581968874562925,258,93.04,28,51.93463840893346,2326,True,1368,14,,,True,proven_optimal
,,,,synthetic,0.21325911378976573,0.5,2913,1165,486,True,2315,0.019253969192504883,0.15,33,5,25,24,0.2689084376921433,low,0.5695549063928687,0.2796032835853689,0.09330133360458884,0.09705962308880589,0.5,0.0,0.0001029866117404632,0.000257466529351158,1.5,0.5998970133882595,0.25025746652935116,B,0.8388768898488121,11,0.4191772452347917,0.10613778478061321,-0.22664538328104053,0.11608326710551743,0.36353145508014456,True,0.5003470224303543,217,92.6,33,46.33213427705081,2315,True,1942,20,,,True,proven_optimal
