arm,budget_level,budget_utilization,corpus_token_mass,diag_adversarial_applied,diag_adversarial_cap,diag_adversarial_indices,diag_adversarial_tokens_after,diag_adversarial_w_sat_pre,diag_beta_hat,diag_beta_hat_n_dropped_nonpositive,diag_beta_hat_n_used,diag_beta_target,diag_gamma,diag_n_docs,diag_pearson_p,diag_pearson_r_relevance_tokens,diag_relevance_max,diag_relevance_mean,diag_relevance_min,diag_relevance_std,diag_similarity_max,diag_similarity_mean,diag_similarity_min,diag_similarity_std,diag_spearman_p,diag_spearman_rho_relevance_tokens,diag_tokens_cv,diag_tokens_max,diag_tokens_mean,diag_tokens_min,diag_tokens_std,diag_tokens_total,gap_is_valid,ilp_proven_global_optimum,ilp_status,meta_backend,meta_embed_dim,meta_gamma,meta_generator,meta_is_adversarial,meta_mmr_lambda,meta_n_docs,meta_n_topics,meta_objective_lambda,meta_protocol_version,meta_redundancy_level,meta_rho_c,meta_rl_condition,meta_rl_condition_name,meta_seed,meta_target_beta,method,n_selected,optimality_gap,redundancy_per_pair,redundancy_total,relevance_sum,rho_realized,score,solve_scope,solve_status,stop_reason,tokens_used,w_max,w_sat,w_sat_proven
synthetic_factorial,medium,0.9984101748807631,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,top_k,9,0.03522320875497401,0.23282139363372018,8.381570170813927,3.52400246636464,0.5996186844613918,2.6858454492832475,full_corpus,heuristic_no_guarantee,no_candidate_fits_budget,628,629,1049,True
synthetic_factorial,medium,1.0,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,mmr,9,0.009740406712142283,0.1959924267578406,7.055727363282261,3.4623598464420593,0.5996186844613918,2.7567871101138333,full_corpus,heuristic_no_guarantee,no_candidate_fits_budget,629,629,1049,True
synthetic_factorial,medium,0.9841017488076311,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,greedy_objective,9,0.03617734017702975,0.17851761164545604,6.426634019236418,3.325852641437747,0.5996186844613918,2.6831892395141055,full_corpus,heuristic_no_guarantee,no_candidate_fits_budget,619,629,1049,True
synthetic_factorial,medium,0.9093799682034976,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,greedy_token_aware,9,0.026451019679375184,0.2095842713100559,7.545033767162012,3.464769753537045,0.5996186844613918,2.7102663768208437,full_corpus,heuristic_no_guarantee,no_positive_marginal_gain,572,629,1049,True
synthetic_factorial,medium,1.0,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,ilp,9,0.0,0.18978816132042706,6.832373807535374,3.467140842835389,0.5996186844613918,2.7839034620818515,full_corpus,proven_optimal,n/a,629,629,1049,True
synthetic_factorial,loose,0.7134688691232529,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,top_k,15,0.006264746456165563,0.20808746682418666,21.8491840165396,5.3438781116791585,1.5004766444232602,3.1589597100251985,full_corpus,heuristic_no_guarantee,no_positive_marginal_gain,1123,1574,1049,True
synthetic_factorial,loose,0.7134688691232529,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,mmr,15,0.006264746456165842,0.20808746682418666,21.8491840165396,5.343878111679158,1.5004766444232602,3.1589597100251976,full_corpus,heuristic_no_guarantee,no_positive_marginal_gain,1123,1574,1049,True
synthetic_factorial,loose,0.7134688691232529,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,greedy_objective,15,0.006264746456165702,0.2080874668241867,21.849184016539603,5.3438781116791585,1.5004766444232602,3.158959710025198,full_corpus,heuristic_no_guarantee,no_positive_marginal_gain,1123,1574,1049,True
synthetic_factorial,loose,0.7134688691232529,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,greedy_token_aware,15,0.006264746456165423,0.20808746682418663,21.849184016539596,5.3438781116791585,1.5004766444232602,3.158959710025199,full_corpus,heuristic_no_guarantee,no_positive_marginal_gain,1123,1574,1049,True
synthetic_factorial,loose,0.6664548919949174,2318,False,,,,,-0.3779317153013123,,,0.0,,25,0.007992289814591522,-0.5180005371511215,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.8149909474445904,0.18340076017052379,-0.24614757092951947,0.25828956504635947,0.01662446580192511,-0.47421107200100693,0.47657023864336684,216,92.72,35,44.187592527012974,2318,True,True,proven_optimal,,64,0.7,,False,0.5,25,5,0.1,0.1-pilot,high,0.0,A,independent,0,0.0,ilp,14,0.0,0.20230896779474453,18.410116069321752,5.019886160048605,1.5004766444232602,3.1788745531164295,full_corpus,proven_optimal,n/a,1049,1574,1049,True
synthetic_factorial,tight,0.9936170212765958,2316,False,,,,,-0.004703740054889069,,,0.5,,25,0.5936616389017246,-0.11210968927724925,0.4613331212955211,0.2937845155709141,0.13596963608103152,0.09248293478072254,0.44394491867271274,0.10081980578974037,-0.24653663246047935,0.13692498638921297,0.691466142811215,-0.08350973105825663,0.32411712836945106,165,92.64,42,30.026210772145948,2316,True,True,proven_optimal,,64,0.15,,False,0.5,25,5,0.1,0.1-pilot,low,0.5,B,positive_sublinear,0,0.5,top_k,6,0.02766483352918029,0.14686447282054502,2.2029670923081754,2.2728381427990025,0.25026624068157616,2.052541433568185,full_corpus,heuristic_no_guarantee,no_candidate_fits_budget,467,470,1878,True
